game_id,date,home,away,home_pts,away_pts,home_observed_seconds,away_observed_seconds,inferred_historical_ot,home_seconds_residual,away_seconds_residual,official_reference_url
0022101146,2022-03-30,POR,NOP,107,117,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-por-0022101146
0022100452,2022-03-31,ATL,CLE,131,107,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-atl-0022100452
0022101147,2022-03-31,DET,PHI,102,94,14401,14403,0,1,3,https://www.nba.com/game/phi-vs-det-0022101147
0022101148,2022-03-31,BKN,MIL,119,120,15900,15900,1,0,0,https://www.nba.com/game/mil-vs-bkn-0022101148
0022101149,2022-03-31,CHI,LAC,135,130,15900,15900,1,0,0,https://www.nba.com/game/lac-vs-chi-0022101149
0022101150,2022-03-31,UTA,LAL,122,109,14400,14401,0,0,1,https://www.nba.com/game/lal-vs-uta-0022101150
0022101151,2022-04-01,ORL,TOR,89,102,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-orl-0022101151
0022101152,2022-04-01,WAS,DAL,135,103,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-was-0022101152
0022101153,2022-04-01,BOS,IND,128,123,14400,14401,0,0,1,https://www.nba.com/game/ind-vs-bos-0022101153
0022101154,2022-04-01,HOU,SAC,117,122,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-hou-0022101154
0022101155,2022-04-01,MEM,PHX,122,114,14401,14400,0,1,0,https://www.nba.com/game/phx-vs-mem-0022101155
0022101156,2022-04-01,MIL,LAC,119,153,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-mil-0022101156
0022101157,2022-04-01,OKC,DET,101,110,14400,14400,0,0,0,https://www.nba.com/game/det-vs-okc-0022101157
0022101158,2022-04-01,SAS,POR,130,111,14400,14400,0,0,0,https://www.nba.com/game/por-vs-sas-0022101158
0022101159,2022-04-01,DEN,MIN,130,136,14402,14400,0,2,0,https://www.nba.com/game/min-vs-den-0022101159
0022101160,2022-04-01,LAL,NOP,111,114,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-lal-0022101160
0022101161,2022-04-02,PHI,CHA,144,114,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-phi-0022101161
0022101162,2022-04-02,NYK,CLE,101,119,14400,14399,0,0,-1,https://www.nba.com/game/cle-vs-nyk-0022101162
0022101163,2022-04-02,ATL,BKN,122,115,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-atl-0022101163
0022101164,2022-04-02,CHI,MIA,109,127,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-chi-0022101164
0022101165,2022-04-02,GSW,UTA,111,107,14399,14400,0,-1,0,https://www.nba.com/game/uta-vs-gsw-0022101165
0022101166,2022-04-03,BOS,WAS,144,102,14400,14400,0,0,0,https://www.nba.com/game/was-vs-bos-0022101166
0022101167,2022-04-03,MIL,DAL,112,118,14401,14400,0,1,0,https://www.nba.com/game/dal-vs-mil-0022101167
0022101168,2022-04-03,LAL,DEN,118,129,14401,14400,0,1,0,https://www.nba.com/game/den-vs-lal-0022101168
0022101169,2022-04-03,IND,DET,117,121,14400,14400,0,0,0,https://www.nba.com/game/det-vs-ind-0022101169
0022101170,2022-04-03,CLE,PHI,108,112,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-cle-0022101170
0022101171,2022-04-03,ORL,NYK,88,118,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-orl-0022101171
0022101172,2022-04-03,TOR,MIA,109,114,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-tor-0022101172
0022101173,2022-04-03,HOU,MIN,132,139,14400,14400,0,0,0,https://www.nba.com/game/min-vs-hou-0022101173
0022101174,2022-04-03,OKC,PHX,117,96,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-okc-0022101174
0022101175,2022-04-03,SAS,POR,113,92,14400,14400,0,0,0,https://www.nba.com/game/por-vs-sas-0022101175
0022101176,2022-04-03,SAC,GSW,90,109,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-sac-0022101176
0022101177,2022-04-03,LAC,NOP,119,100,14400,14401,0,0,1,https://www.nba.com/game/nop-vs-lac-0022101177
0022101178,2022-04-05,IND,PHI,122,131,14400,14401,0,0,1,https://www.nba.com/game/phi-vs-ind-0022101178
0022101179,2022-04-05,ORL,CLE,120,115,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-orl-0022101179
0022101180,2022-04-05,BKN,HOU,118,105,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-bkn-0022101180
0022101181,2022-04-05,MIA,CHA,144,115,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-mia-0022101181
0022101182,2022-04-05,TOR,ATL,118,108,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-tor-0022101182
0022101183,2022-04-05,CHI,MIL,106,127,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-chi-0022101183
0022101184,2022-04-05,MIN,WAS,114,132,14400,14400,0,0,0,https://www.nba.com/game/was-vs-min-0022101184
0022101185,2022-04-05,OKC,POR,98,94,14400,14400,0,0,0,https://www.nba.com/game/por-vs-okc-0022101185
0022101186,2022-04-05,DEN,SAS,97,116,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-den-0022101186
0022101187,2022-04-05,UTA,MEM,121,115,15900,15900,1,0,0,https://www.nba.com/game/mem-vs-uta-0022101187
0022101188,2022-04-05,SAC,NOP,109,123,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-sac-0022101188
0022101189,2022-04-05,PHX,LAL,121,110,14401,14401,0,1,1,https://www.nba.com/game/lal-vs-phx-0022101189
0022101190,2022-04-06,DET,DAL,113,131,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-det-0022101190
0022101191,2022-04-06,NYK,BKN,98,110,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-nyk-0022101191
0022101192,2022-04-06,ATL,WAS,118,103,14400,14400,0,0,0,https://www.nba.com/game/was-vs-atl-0022101192
0022101193,2022-04-06,CHI,BOS,94,117,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-chi-0022101193
0022101194,2022-04-06,UTA,OKC,137,101,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-uta-0022101194
0022101195,2022-04-06,LAC,PHX,113,109,14400,14401,0,0,1,https://www.nba.com/game/phx-vs-lac-0022101195
0022101196,2022-04-07,CHA,ORL,128,101,14401,14400,0,1,0,https://www.nba.com/game/orl-vs-cha-0022101196
0022101197,2022-04-07,TOR,PHI,119,114,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-tor-0022101197
0022101198,2022-04-07,MIL,BOS,127,121,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-mil-0022101198
0022101199,2022-04-07,MIN,SAS,127,121,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-min-0022101199
0022101200,2022-04-07,NOP,POR,127,94,14400,14400,0,0,0,https://www.nba.com/game/por-vs-nop-0022101200
0022101201,2022-04-07,DEN,MEM,122,109,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-den-0022101201
0022101202,2022-04-07,GSW,LAL,128,112,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-gsw-0022101202
0022101203,2022-04-08,DET,MIL,101,131,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-det-0022101203
0022101204,2022-04-08,WAS,NYK,92,114,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-was-0022101204
0022101205,2022-04-08,BKN,CLE,118,107,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-bkn-0022101205
0022101206,2022-04-08,TOR,HOU,117,115,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-tor-0022101206
0022101207,2022-04-08,MIA,ATL,113,109,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-mia-0022101207
0022101208,2022-04-08,CHI,CHA,117,133,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-chi-0022101208
0022101209,2022-04-08,DAL,POR,128,78,14400,14400,0,0,0,https://www.nba.com/game/por-vs-dal-0022101209
0022101210,2022-04-08,UTA,PHX,105,111,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-uta-0022101210
0022101211,2022-04-08,LAL,OKC,120,101,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-lal-0022101211
0022101212,2022-04-09,LAC,SAC,117,98,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-lac-0022101212
0022101213,2022-04-09,MEM,NOP,141,114,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-mem-0022101213
0022101214,2022-04-09,PHI,IND,133,120,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-phi-0022101214
0022101215,2022-04-09,SAS,GSW,94,100,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-sas-0022101215
0022101216,2022-04-10,BKN,IND,134,126,14400,14401,0,0,1,https://www.nba.com/game/ind-vs-bkn-0022101216
0022101217,2022-04-10,CHA,WAS,124,108,14400,14400,0,0,0,https://www.nba.com/game/was-vs-cha-0022101217
0022101218,2022-04-10,CLE,MIL,133,115,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-cle-0022101218
0022101219,2022-04-10,DAL,SAS,130,120,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-dal-0022101219
0022101220,2022-04-10,DEN,LAL,141,146,15900,15900,1,0,0,https://www.nba.com/game/lal-vs-den-0022101220
0022101221,2022-04-10,HOU,ATL,114,130,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-hou-0022101221
0022101222,2022-04-10,LAC,OKC,138,88,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-lac-0022101222
0022101223,2022-04-10,MEM,BOS,110,139,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-mem-0022101223
0022101224,2022-04-10,MIN,CHI,120,124,14401,14400,0,1,0,https://www.nba.com/game/chi-vs-min-0022101224
0022101225,2022-04-10,NOP,GSW,107,128,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-nop-0022101225
0022101226,2022-04-10,NYK,TOR,105,94,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-nyk-0022101226
0022101227,2022-04-10,ORL,MIA,125,111,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-orl-0022101227
0022101228,2022-04-10,PHI,DET,118,106,14400,14400,0,0,0,https://www.nba.com/game/det-vs-phi-0022101228
0022101229,2022-04-10,PHX,SAC,109,116,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-phx-0022101229
0022101230,2022-04-10,POR,UTA,80,111,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-por-0022101230
