id,date,home,away,winner,margin,contact_status,direct_reasons,dependency_reasons,impact_status,selected,changes_CHI_rank_in_one_flip_screen,review_priority
2021-04-06_DEN_DET,2021-04-06,DEN,DET,DEN,15,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-06_LAC_POR,2021-04-06,LAC,POR,LAC,17,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-06_GSW_MIL,2021-04-06,GSW,MIL,GSW,1,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-07_IND_MIN,2021-04-07,IND,MIN,IND,4,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-07_ORL_WAS,2021-04-07,ORL,WAS,WAS,15,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional|WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-07_BKN_NOP,2021-04-07,BKN,NOP,BKN,28,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-07_BOS_NYK,2021-04-07,BOS,NYK,BOS,2,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-07_ATL_MEM,2021-04-07,ATL,MEM,MEM,18,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-07_HOU_DAL,2021-04-07,HOU,DAL,HOU,9,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-07_OKC_CHA,2021-04-07,OKC,CHA,CHA,11,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-07_DEN_SAS,2021-04-07,DEN,SAS,DEN,10,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-07_PHX_UTA,2021-04-07,PHX,UTA,PHX,4,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-08_MIA_LAL,2021-04-08,MIA,LAL,MIA,6,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-08_OKC_CLE,2021-04-08,OKC,CLE,CLE,27,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-08_DAL_MIL,2021-04-08,DAL,MIL,DAL,15,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-08_UTA_POR,2021-04-08,UTA,POR,UTA,19,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-08_LAC_PHX,2021-04-08,LAC,PHX,LAC,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-08_SAC_DET,2021-04-08,SAC,DET,DET,12,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-09_ORL_IND,2021-04-09,ORL,IND,IND,5,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-09_NYK_MEM,2021-04-09,NYK,MEM,NYK,4,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-09_BOS_MIN,2021-04-09,BOS,MIN,BOS,9,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-09_NOP_PHI,2021-04-09,NOP,PHI,NOP,7,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-09_DEN_SAS,2021-04-09,DEN,SAS,DEN,2,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-09_MIL_CHA,2021-04-09,MIL,CHA,CHA,8,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-09_LAC_HOU,2021-04-09,LAC,HOU,LAC,17,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-09_GSW_WAS,2021-04-09,GSW,WAS,WAS,3,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-04-10_CLE_TOR,2021-04-10,CLE,TOR,TOR,20,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-10_BKN_LAL,2021-04-10,BKN,LAL,LAL,25,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-10_OKC_PHI,2021-04-10,OKC,PHI,PHI,24,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-10_UTA_SAC,2021-04-10,UTA,SAC,UTA,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-10_PHX_WAS,2021-04-10,PHX,WAS,PHX,28,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-10_POR_DET,2021-04-10,POR,DET,POR,15,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-10_GSW_HOU,2021-04-10,GSW,HOU,GSW,16,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_CHA_ATL,2021-04-11,CHA,ATL,ATL,4,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-11_DEN_BOS,2021-04-11,DEN,BOS,BOS,18,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_CLE_NOP,2021-04-11,CLE,NOP,NOP,7,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_ORL_MIL,2021-04-11,ORL,MIL,MIL,37,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_DAL_SAS,2021-04-11,DAL,SAS,SAS,2,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_NYK_TOR,2021-04-11,NYK,TOR,NYK,6,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_MEM_IND,2021-04-11,MEM,IND,IND,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-11_POR_MIA,2021-04-11,POR,MIA,MIA,9,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-11_LAC_DET,2021-04-11,LAC,DET,LAC,7,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-12_DAL_PHI,2021-04-12,DAL,PHI,PHI,18,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-12_NYK_LAL,2021-04-12,NYK,LAL,NYK,15,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-12_ORL_SAS,2021-04-12,ORL,SAS,SAS,23,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-12_UTA_WAS,2021-04-12,UTA,WAS,WAS,4,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-12_NOP_SAC,2021-04-12,NOP,SAC,NOP,7,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-12_GSW_DEN,2021-04-12,GSW,DEN,GSW,9,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-12_PHX_HOU,2021-04-12,PHX,HOU,PHX,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-13_MIN_BKN,2021-04-13,MIN,BKN,BKN,30,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-13_TOR_ATL,2021-04-13,TOR,ATL,ATL,5,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-13_IND_LAC,2021-04-13,IND,LAC,LAC,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-13_CHA_LAL,2021-04-13,CHA,LAL,LAL,8,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-13_UTA_OKC,2021-04-13,UTA,OKC,UTA,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-13_PHX_MIA,2021-04-13,PHX,MIA,PHX,20,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-13_POR_BOS,2021-04-13,POR,BOS,BOS,1,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_MIN_MIL,2021-04-14,MIN,MIL,MIL,25,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_CHA_CLE,2021-04-14,CHA,CLE,CLE,13,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-14_PHI_BKN,2021-04-14,PHI,BKN,PHI,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_TOR_SAS,2021-04-14,TOR,SAS,TOR,5,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_DET_LAC,2021-04-14,DET,LAC,LAC,2,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_NOP_NYK,2021-04-14,NOP,NYK,NYK,10,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_OKC_GSW,2021-04-14,OKC,GSW,GSW,38,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_HOU_IND,2021-04-14,HOU,IND,IND,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-14_MEM_DAL,2021-04-14,MEM,DAL,DAL,1,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_DEN_MIA,2021-04-14,DEN,MIA,DEN,17,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-14_SAC_WAS,2021-04-14,SAC,WAS,WAS,12,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-15_ATL_MIL,2021-04-15,ATL,MIL,MIL,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-15_CLE_GSW,2021-04-15,CLE,GSW,GSW,18,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-15_LAL_BOS,2021-04-15,LAL,BOS,BOS,8,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally|BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-15_PHX_SAC,2021-04-15,PHX,SAC,PHX,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_UTA_IND,2021-04-16,UTA,IND,UTA,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_DET_OKC,2021-04-16,DET,OKC,DET,6,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_WAS_NOP,2021-04-16,WAS,NOP,WAS,2,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-04-16_PHI_LAC,2021-04-16,PHI,LAC,PHI,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_BKN_CHA,2021-04-16,BKN,CHA,BKN,15,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-16_TOR_ORL,2021-04-16,TOR,ORL,TOR,11,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path|ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_MIN_MIA,2021-04-16,MIN,MIA,MIN,8,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_HOU_DEN,2021-04-16,HOU,DEN,DEN,29,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_SAS_POR,2021-04-16,SAS,POR,POR,1,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-16_DAL_NYK,2021-04-16,DAL,NYK,NYK,8,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-17_LAL_UTA,2021-04-17,LAL,UTA,LAL,12,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-17_WAS_DET,2021-04-17,WAS,DET,WAS,21,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-17_BOS_GSW,2021-04-17,BOS,GSW,BOS,5,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match|GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-17_MIL_MEM,2021-04-17,MIL,MEM,MEM,13,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-17_PHX_SAS,2021-04-17,PHX,SAS,SAS,26,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_NYK_NOP,2021-04-18,NYK,NOP,NYK,10,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_ATL_IND,2021-04-18,ATL,IND,ATL,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_MIA_BKN,2021-04-18,MIA,BKN,MIA,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_ORL_HOU,2021-04-18,ORL,HOU,HOU,4,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_CHA_POR,2021-04-18,CHA,POR,CHA,8,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-18_TOR_OKC,2021-04-18,TOR,OKC,TOR,6,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_DAL_SAC,2021-04-18,DAL,SAC,SAC,14,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-18_LAC_MIN,2021-04-18,LAC,MIN,LAC,19,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_DET_CLE,2021-04-19,DET,CLE,DET,4,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_PHI_GSW,2021-04-19,PHI,GSW,GSW,11,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_IND_SAS,2021-04-19,IND,SAS,SAS,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_WAS_OKC,2021-04-19,WAS,OKC,WAS,12,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-19_MIL_PHX,2021-04-19,MIL,PHX,PHX,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_MIA_HOU,2021-04-19,MIA,HOU,MIA,22,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_DEN_MEM,2021-04-19,DEN,MEM,DEN,2,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-19_LAL_UTA,2021-04-19,LAL,UTA,UTA,14,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-20_NYK_CHA,2021-04-20,NYK,CHA,NYK,12,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-20_NOP_BKN,2021-04-20,NOP,BKN,BKN,5,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-20_ATL_ORL,2021-04-20,ATL,ORL,ATL,16,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-20_SAC_MIN,2021-04-20,SAC,MIN,MIN,14,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-20_POR_LAC,2021-04-20,POR,LAC,LAC,1,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_WAS_GSW,2021-04-21,WAS,GSW,WAS,4,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-21_TOR_BKN,2021-04-21,TOR,BKN,TOR,11,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_PHI_PHX,2021-04-21,PHI,PHX,PHX,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_IND_OKC,2021-04-21,IND,OKC,IND,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-21_NYK_ATL,2021-04-21,NYK,ATL,NYK,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_HOU_UTA,2021-04-21,HOU,UTA,UTA,23,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_DAL_DET,2021-04-21,DAL,DET,DAL,10,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_SAS_MIA,2021-04-21,SAS,MIA,MIA,20,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_LAC_MEM,2021-04-21,LAC,MEM,LAC,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_SAC_MIN,2021-04-21,SAC,MIN,SAC,3,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-21_POR_DEN,2021-04-21,POR,DEN,DEN,1,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-22_BOS_PHX,2021-04-22,BOS,PHX,BOS,13,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-22_ORL_NOP,2021-04-22,ORL,NOP,NOP,35,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional|NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-22_MIL_PHI,2021-04-22,MIL,PHI,MIL,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-22_SAS_DET,2021-04-22,SAS,DET,SAS,15,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-22_DAL_LAL,2021-04-22,DAL,LAL,DAL,5,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-23_BKN_BOS,2021-04-23,BKN,BOS,BKN,5,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-23_ATL_MIA,2021-04-23,ATL,MIA,ATL,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-23_HOU_LAC,2021-04-23,HOU,LAC,LAC,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-23_CHA_CLE,2021-04-23,CHA,CLE,CHA,6,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-23_OKC_WAS,2021-04-23,OKC,WAS,WAS,20,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-23_GSW_DEN,2021-04-23,GSW,DEN,GSW,21,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-23_POR_MEM,2021-04-23,POR,MEM,MEM,2,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-24_NYK_TOR,2021-04-24,NYK,TOR,NYK,17,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-24_MIL_PHI,2021-04-24,MIL,PHI,MIL,38,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-24_IND_DET,2021-04-24,IND,DET,IND,6,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-24_NOP_SAS,2021-04-24,NOP,SAS,SAS,2,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
