event_id,date,team,policy_id,contact,conditional_newcomers,removed_players,execution_conditions,phase,minute_allocation_status,incumbent_rule,observation_rows,observed_seconds,positive_minute_players,coach_dnp_players,injury_protocol_dnp_players,conditional_newcomers_without_row,observed_source_game_id
2021-01-28_MIA_LAC,2021-01-28,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,,Andre Iguodala;Avery Bradley;Goran Dragic;Jimmy Butler;Maurice Harkless,,0022000285
2021-01-28_MIA_LAC,2021-01-28,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14399,9,Daniel Oturu;Mfiondu Kabengele;Patrick Patterson,,,0022000285
2021-01-28_PHX_GSW,2021-01-28,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,11,,Cameron Payne;Devin Booker,,0022000286
2021-01-28_PHX_GSW,2021-01-28,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000286
2021-01-29_MIN_PHI,2021-01-29,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,,Naz Reid,Fictional Rival,0022000294
2021-01-29_MIN_PHI,2021-01-29,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Vincent Poirier,Mike Scott,,0022000294
2021-01-29_NOP_MIL,2021-01-29,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,8,JJ Redick;Jaxson Hayes;Kira Lewis Jr.;Sindarius Thornwell;Wenyen Gabriel;Will Magnay;Willy Hernangomez,,Killian Hayes,0022000293
2021-01-29_NOP_MIL,2021-01-29,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14402,10,D.J. Wilson;Jordan Nwora;Sam Merrill;Thanasis Antetokounmpo,,,0022000293
2021-01-29_NYK_CLE,2021-01-29,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,11,Dennis Smith Jr.;Frank Ntilikina;Ignas Brazdeikis;Theo Pinson,,,0022000291
2021-01-29_NYK_CLE,2021-01-29,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Damyean Dotson;JaVale McGee,,,0022000291
2021-01-29_OKC_BKN,2021-01-29,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Darius Miller,,,0022000295
2021-01-29_OKC_BKN,2021-01-29,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,11,,Kevin Durant,,0022000295
2021-01-29_ORL_LAC,2021-01-29,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,,Michael Carter-Williams,,0022000289
2021-01-29_ORL_LAC,2021-01-29,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Patrick Patterson,,,0022000289
2021-01-29_SAS_DEN,2021-01-29,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Drew Eubanks;Trey Lyles,,,0022000296
2021-01-29_SAS_DEN,2021-01-29,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Bol Bol,,Saddiq Bey,0022000296
2021-01-29_TOR_SAC,2021-01-29,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,Malachi Flynn,,,0022000292
2021-01-29_TOR_SAC,2021-01-29,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,9,Chimezie Metu;Jabari Parker;Justin James;Kyle Guy;Robert Woodard II,,,0022000292
2021-01-29_UTA_DAL,2021-01-29,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000297
2021-01-29_UTA_DAL,2021-01-29,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,R.J. Hampton,0022000297
2021-01-29_WAS_ATL,2021-01-29,WAS,WAS_TRENT,DIRECT_ROSTER_CONTACT,Gary Trent Jr.,Isaac Bonga;Chandler Hutchison,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Jordan Bell,,Gary Trent Jr.,0022000290
2021-01-29_WAS_ATL,2021-01-29,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14402,13,,,,0022000290
2021-01-30_CHA_MIL,2021-01-30,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14399,11,Bismack Biyombo,,Anthony Edwards;Tyrell Terry,0022000299
2021-01-30_CHA_MIL,2021-01-30,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,D.J. Wilson;Thanasis Antetokounmpo,,,0022000299
2021-01-30_DAL_PHX,2021-01-30,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Boban Marjanovic;Josh Green;Nate Hinton;Tyler Bey;Tyrell Terry;Wes Iwundu,,R.J. Hampton,0022000303
2021-01-30_DAL_PHX,2021-01-30,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Damian Jones;Jalen Smith;Jevon Carter,Devin Booker,,0022000303
2021-01-30_GSW_DET,2021-01-30,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000305
2021-01-30_GSW_DET,2021-01-30,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Deividas Sirvydis,,Patrick Williams;Kira Lewis Jr.,0022000305
2021-01-30_MIA_SAC,2021-01-30,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14402,10,Kendrick Nunn;Udonis Haslem,Avery Bradley;Goran Dragic;Maurice Harkless,,0022000301
2021-01-30_MIA_SAC,2021-01-30,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Chimezie Metu;Glenn Robinson III;Jabari Parker;Justin James,,,0022000301
2021-01-30_NOP_HOU,2021-01-30,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,12,JJ Redick;Will Magnay;Willy Hernangomez,,Killian Hayes,0022000300
2021-01-30_NOP_HOU,2021-01-30,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000300
2021-01-30_SAS_MEM,2021-01-30,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,15,,,,0022000304
2021-01-30_SAS_MEM,2021-01-30,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Jonas Valanciunas;Jontay Porter,,0022000304
2021-01-31_DEN_UTA,2021-01-31,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Isaiah Hartenstein,,Saddiq Bey,0022000306
2021-01-31_DEN_UTA,2021-01-31,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000306
2021-01-31_IND_PHI,2021-01-31,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,JaKarr Sampson;Kelan Martin,,,0022000307
2021-01-31_IND_PHI,2021-01-31,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Isaiah Joe;Vincent Poirier,Joel Embiid;Mike Scott,,0022000307
2021-01-31_MIN_CLE,2021-01-31,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Jarrett Culver;Naz Reid,Fictional Rival,0022000311
2021-01-31_MIN_CLE,2021-01-31,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,10,Dean Wade;JaVale McGee;Lamar Stevens,,,0022000311
2021-01-31_NYK_LAC,2021-01-31,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Dennis Smith Jr.;Frank Ntilikina;Kevin Knox II;Theo Pinson,Nerlens Noel,,0022000308
2021-01-31_NYK_LAC,2021-01-31,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,,Nicolas Batum,,0022000308
2021-01-31_TOR_ORL,2021-01-31,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000309
2021-01-31_TOR_ORL,2021-01-31,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,11,,,,0022000309
2021-02-01_ATL_LAL,2021-02-01,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Brandon Goodwin;Nathan Knight;Tony Snell,,,0022000313
2021-02-01_ATL_LAL,2021-02-01,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,Alfonzo McKinnie;Devontae Cacok;Markieff Morris;Quinn Cook;Wesley Matthews,,,0022000313
2021-02-01_CLE_MIN,2021-02-01,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Dean Wade,Andre Drummond,,0022000312
2021-02-01_CLE_MIN,2021-02-01,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,Juancho Hernangomez,,Fictional Rival,0022000312
2021-02-01_DAL_PHX,2021-02-01,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Boban Marjanovic;Dwight Powell;Josh Green;Tyrell Terry;Wes Iwundu,,R.J. Hampton,0022000319
2021-02-01_DAL_PHX,2021-02-01,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Abdel Nader;Damian Jones;Jalen Smith;Jevon Carter,,,0022000319
2021-02-01_MIA_CHA,2021-02-01,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,15901,10,Gabe Vincent;KZ Okpala;Kendrick Nunn;Udonis Haslem,Maurice Harkless,,0022000314
2021-02-01_MIA_CHA,2021-02-01,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,15901,8,Bismack Biyombo;Cody Martin;Nick Richards,Terry Rozier,Anthony Edwards;Tyrell Terry,0022000314
2021-02-01_MIL_POR,2021-02-01,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,14,,,,0022000316
2021-02-01_MIL_POR,2021-02-01,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,,CJ McCollum;Jusuf Nurkic;Zach Collins,,0022000316
2021-02-01_NOP_SAC,2021-02-01,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,JJ Redick;Nicolo Melli;Sindarius Thornwell;Wenyen Gabriel;Will Magnay,,Killian Hayes,0022000317
2021-02-01_NOP_SAC,2021-02-01,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Glenn Robinson III;Jabari Parker;Justin James;Nemanja Bjelica,,,0022000317
2021-02-01_OKC_HOU,2021-02-01,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Darius Miller,,,0022000318
2021-02-01_OKC_HOU,2021-02-01,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,,David Nwaba,,0022000318
2021-02-01_SAS_MEM,2021-02-01,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000320
2021-02-01_SAS_MEM,2021-02-01,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Jonas Valanciunas;Jontay Porter,,0022000320
2021-02-02_BKN_LAC,2021-02-02,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Norvel Pelle;Reggie Perry;Tyler Johnson,,,0022000324
2021-02-02_BKN_LAC,2021-02-02,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Amir Coffey;Mfiondu Kabengele;Patrick Patterson;Terance Mann,,,0022000324
2021-02-02_GSW_BOS,2021-02-02,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14402,11,,James Wiseman,,0022000326
2021-02-02_GSW_BOS,2021-02-02,BOS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,10,Aaron Nesmith;Carsen Edwards;Tacko Fall;Tremont Waters,,,0022000326
2021-02-02_IND_MEM,2021-02-02,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000322
2021-02-02_IND_MEM,2021-02-02,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Jonas Valanciunas;Jontay Porter,,0022000322
2021-02-02_ORL_TOR,2021-02-02,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,,Michael Carter-Williams,,0022000323
2021-02-02_ORL_TOR,2021-02-02,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000323
2021-02-02_UTA_DET,2021-02-02,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Jarrell Brantley;Juwan Morgan;Miye Oni;Shaquille Harrison,,,0022000325
2021-02-02_UTA_DET,2021-02-02,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Deividas Sirvydis;Derrick Rose;Frank Jackson,,Patrick Williams;Kira Lewis Jr.,0022000325
2021-02-02_WAS_POR,2021-02-02,WAS,WAS_TRENT,DIRECT_ROSTER_CONTACT,Gary Trent Jr.,Isaac Bonga;Chandler Hutchison,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,12,Anthony Gill;Jerome Robinson;Troy Brown Jr.,,Gary Trent Jr.,0022000559
2021-02-02_WAS_POR,2021-02-02,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,10,,CJ McCollum;Jusuf Nurkic;Zach Collins,,0022000559
2021-02-03_ATL_DAL,2021-02-03,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Bruno Fernando,Onyeka Okongwu,,0022000330
2021-02-03_ATL_DAL,2021-02-03,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14399,10,Boban Marjanovic;Dwight Powell;Josh Green;Tyrell Terry;Wes Iwundu,,R.J. Hampton,0022000330
